job_id,product_type,operation_id,machine,tool,start_time,duration,plan_duration,end_time
job3,p4,1,a2_0,2,0.0,12.0,20.0,12.0
job3,p4,2,a3_0,1,12.0,5.0,10.0,17.0
job4,p1,1,a1_0,1,0.0,19.0,20.0,19.0
job4,p1,2,a3_0,1,19.0,15.0,10.0,34.0
job5,p1,1,a1_0,1,19.0,26.0,20.0,45.0
job5,p1,2,a3_0,1,52.0,14.0,10.0,66.0
job6,p1,1,a1_0,1,45.0,25.0,20.0,70.0
job6,p1,2,a3_0,1,79.0,13.0,10.0,92.0
job7,p4,1,a2_0,2,12.0,27.0,20.0,39.0
job7,p4,2,a3_0,1,39.0,13.0,10.0,52.0
job8,p4,1,a2_0,2,39.0,26.0,20.0,65.0
job8,p4,2,a3_0,1,66.0,13.0,10.0,79.0
job9,p4,1,a2_0,2,65.0,26.0,20.0,91.0
job9,p4,2,a3_0,1,99.0,6.0,10.0,105.0
job10,p3,1,a1_0,2,70.0,11.0,20.0,81.0
job10,p3,2,a3_0,2,92.0,7.0,10.0,99.0
job11,p3,1,a1_0,2,81.0,30.0,20.0,111.0
job11,p3,2,a3_0,2,111.0,12.0,10.0,123.0
job12,p3,1,a1_0,2,111.0,24.0,20.0,135.0
job12,p3,2,a3_0,2,135.0,8.0,10.0,143.0
job13,p2,1,a2_0,1,91.0,10.0,20.0,101.0
job13,p2,2,a3_0,2,105.0,6.0,10.0,111.0
job14,p3,1,a1_0,2,135.0,25.0,20.0,160.0
job14,p3,2,a3_0,2,160.0,6.0,10.0,166.0
job15,p1,1,a1_0,1,160.0,11.0,20.0,171.0
job15,p1,2,a3_0,1,175.0,14.0,10.0,189.0
job16,p1,1,a1_0,1,171.0,28.0,20.0,199.0
job16,p1,2,a3_0,1,203.0,13.0,10.0,216.0
job17,p4,1,a2_0,2,101.0,13.0,20.0,114.0
job17,p4,2,a3_0,1,123.0,7.0,10.0,130.0
job18,p4,1,a2_0,2,114.0,26.0,20.0,140.0
job18,p4,2,a3_0,1,143.0,7.0,10.0,150.0
job19,p4,1,a2_0,2,140.0,25.0,20.0,165.0
job19,p4,2,a3_0,1,166.0,9.0,10.0,175.0
job20,p3,1,a1_0,2,199.0,13.0,20.0,212.0
job20,p3,2,a3_0,2,216.0,9.0,10.0,225.0
job21,p3,1,a1_0,2,212.0,25.0,20.0,237.0
job21,p3,2,a3_0,2,237.0,6.0,10.0,243.0
job22,p1,1,a1_0,1,237.0,15.0,20.0,252.0
job22,p1,2,a3_0,1,254.0,11.0,10.0,265.0
job23,p4,1,a2_0,2,165.0,25.0,20.0,190.0
job23,p4,2,a3_0,1,190.0,13.0,10.0,203.0
job24,p3,1,a1_0,2,252.0,17.0,20.0,269.0
job24,p3,2,a3_0,2,269.0,6.0,10.0,275.0
job25,p4,1,a2_0,2,190.0,31.0,20.0,221.0
job25,p4,2,a3_0,1,225.0,6.0,10.0,231.0
job26,p4,1,a2_0,2,221.0,28.0,20.0,249.0
job26,p4,2,a3_0,1,249.0,5.0,10.0,254.0
job27,p4,1,a2_0,2,249.0,29.0,20.0,278.0
job27,p4,2,a3_0,1,278.0,9.0,10.0,287.0
job28,p3,1,a1_0,2,269.0,28.0,20.0,297.0
job28,p3,2,a3_0,2,297.0,6.0,10.0,303.0
